track_name,emotion,album,track_id,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Chandigarh Mein,,"Chandigarh Mein (From ""Good Newwz"")",3Eb4VbsbXMpS5Mk9HWTDia,0.809,0.873,6,-2.455,0,0.0556,9.07E-06,0.0732,0.34,100.013,205200,4
"Shaitan Ka Saala (From ""Housefull 4"")",,"Shaitan Ka Saala (From ""Housefull 4"")",7IAJzec1UxGYmNvbPTHbxx,0.844,0.772,7,-4.621,1,0.194,2.38E-06,0.368,0.336,100.008,147395,4
Heelein Toot Gayi,,Indoo Ki Jawani,7LJCt7VQn7GyHBD93vUwIV,0.826,0.725,11,-6.593,0,0.052,0.00781,0.116,0.727,104.998,170974,4
Cutiepie,,Ae Dil Hai Mushkil (Original Motion Picture Soundtrack) [Deluxe Edition],7hXnhouVPnOnFwCGrQMHvB,0.799,0.929,0,-3.231,0,0.0668,0.000462,0.24,0.952,127.999,231562,4
"Ek Toh Kum Zindagani (From ""Marjaavaan"")",,"Ek Toh Kum Zindagani (From ""Marjaavaan"")",6oDHAjaJJjwwgoAuMIeY9K,0.668,0.965,7,-2.293,1,0.091,0.000867,0.0566,0.722,128.012,190346,4
The Jawaani Song,,Student of the Year 2,3IzQc4KEAFd8lIc90X7FZr,0.71,0.801,7,-4.845,1,0.0896,0,0.0744,0.845,145.102,253161,4
The Hook Up Song,,Student of the Year 2,1bLNqR3bqpyWkwWKECjVrw,0.846,0.786,1,-4.607,1,0.0519,0.000384,0.0835,0.523,106.023,213947,4
Let's Nacho,,The Badshah of Party Hits,67ZZqOrQH4Bshguxw9GPkh,0.742,0.947,0,-3.749,1,0.0321,0.0221,0.0721,0.88,130.043,215076,4
Halka Halka,,Fanney Khan,3DbNXniRprbs23Vlmy4roM,0.691,0.796,7,-4.778,1,0.0387,0,0.333,0.541,127.985,247382,4
Buddhu Sa Mann,,Kapoor & Sons (Since 1921) (Original Motion Picture Soundtrack),1dxbiVeiV7nQ2V9qXnhJiB,0.644,0.87,10,-4.816,1,0.0394,0,0.549,0.702,125.998,206858,4
Hookah Bar,,Khiladi 786,4AoQVhME8Ko6LNm4lV2wwQ,0.73,0.656,11,-5.07,1,0.0294,0.00271,0.108,0.743,131.04,254351,4
Aashiq Banaya Aapne (Remix By Akbar Sami),,Aashiq Banaya Aapne,6EcJfcRuSM683EQfWT2guG,0.704,0.97,8,-5.479,0,0.0585,0.000446,0.0285,0.797,119.967,272013,4
Tune Saath Jo Mera Chhoda,,Tere Naam,29l0XrfwpBlHtDKaEmUp2h,0.599,0.772,2,-6.484,1,0.118,0,0.0333,0.485,91.915,333813,4
Ek dilruba hai,,Ek dilruba hai,7450l2n7A2ri1FJr0LXQf5,0.787,0.555,1,-9.812,1,0.105,0,0.398,0.732,131.279,312439,4
Maa,,Taare Zameen Par,4SuA85PaD8GFTPYwKNYDe1,0.392,0.256,0,-13.147,1,0.0369,9.46E-05,0.0462,0.154,67.609,310665,4
Seemayen Bulaye Tujhe,,L.O.C. Kargil,79IBIqjRVyiVnaz3IbQ6Tb,0.53,0.603,4,-9.501,1,0.0621,9.12E-06,0.296,0.533,150.035,479173,4
Ek Saathi Aur Bhi Tha,,L.O.C. Kargil,4qEucSo5H71heEwp8zvTRy,0.532,0.57,5,-12.77,1,0.0388,0.000188,0.345,0.604,81.026,511960,4
Main Kahin Bhi Rahoon,,L.O.C. Kargil,0DANSQc1GzgXmwLRQObLfU,0.599,0.431,0,-13.102,1,0.0488,0.156,0.116,0.561,129.949,771932,1
Pyaar Bhara Geet,,L.O.C. Kargil,0QHHlVIgvgImHL93y88F08,0.544,0.551,3,-8.259,1,0.0429,0.000301,0.0899,0.503,80.047,563040,4
Wada Raha,,Khakee,1qDyykU8pm1PvvO1mqBX8d,0.328,0.768,9,-6.593,0,0.0754,1.82E-05,0.147,0.65,79.957,281773,4
Right Here Right Now,,Bluff Master,3OGQ5gp3dkZ38eIjRKLF4V,0.854,0.449,10,-10.762,1,0.0939,0.015,0.111,0.533,93.995,182533,4
Judai - Kilogram Mix,,Jannat (Original Motion Picture Soundtrack),4hsBw5elQICeVK5VDtutg1,0.593,0.961,9,-4.701,0,0.0553,0.00823,0.124,0.518,124.974,278480,4
Woh Tassavur Ka Aalam,,Aitraaz (Original Motion Picture Soundtrack),4n9TK4lqYzI7aXKre3XK3P,0.678,0.692,5,-8.482,1,0.145,2.73E-05,0.0587,0.465,94.985,326120,4
Talatum Talatum,,Aitraaz (Original Motion Picture Soundtrack),6oQbkkoH6QnHbGKzyoXCSC,0.567,0.743,4,-4.788,1,0.0621,1.11E-05,0.123,0.38,103.777,419747,4
Gela Gela Gela,,Aitraaz (Original Motion Picture Soundtrack),6vwGvxyf8MheLLPUjktu14,0.82,0.503,1,-9.416,1,0.098,0.00291,0.0642,0.622,91.07,276320,4
Beete Lamhein,,The Train,0zQa7QXLpUZfrrsWbgDZll,0.257,0.583,7,-8.185,1,0.0429,0.000289,0.146,0.217,160.127,298272,4
Fanaa,,Yuva (Original Motion Picture Soundtrack),2GAfZQRZCr5OyuZbYjMqb9,0.646,0.807,10,-9.05,0,0.037,0.145,0.204,0.38,135.957,281493,4
Hai Junoon,,New York,5u4q3iqZ9IMbXaR7bsGYbW,0.739,0.664,2,-10.582,1,0.0338,1.14E-06,0.0856,0.878,106.021,331572,4
Ishq Hua,,Aaja Nachle,5DyYcwMw0f6z3FefXNLOHv,0.405,0.745,2,-7.914,0,0.108,0.00552,0.117,0.751,87.452,263027,4
Tha Kar Ke,,Golmaal Returns,5fwxHG57mYPY2f1NZ4qvCh,0.805,0.934,4,-5.843,0,0.0548,0.0589,0.081,0.817,103.991,267400,4
Judai,,Jannat (Original Motion Picture Soundtrack),7LGgRybx6vnACSRnYcGmMl,0.677,0.837,8,-4.814,0,0.0646,0.0013,0.115,0.829,111.934,302400,4
Lambi Judai,,Jannat (Original Motion Picture Soundtrack),3mFDF0ulC4tyOFC4bB67Kd,0.649,0.792,5,-5.576,0,0.0453,0.028,0.0646,0.733,112.086,288040,4
Hey Ya,,Kidnap (Original Motion Picture Soundtrack),3h73U5n895Dlo20ydzPTs5,0.786,0.738,6,-5.217,0,0.105,0.000289,0.355,0.86,92.005,255507,4
Maahi,,RAAZ - The Mystery Continues (Original Motion Picture Soundtrack),4bIQXffbALkCC0Xo6aTicP,0.463,0.84,9,-4.035,0,0.0955,0,0.351,0.385,153.941,329107,4
Mar Jawaan,,Fashion,0ErXZ1NMqOEFGJPQvU9OKF,0.594,0.683,10,-9.278,1,0.0323,0.14,0.259,0.717,149.894,236286,4
Lucky Boy,,Bachna Ae Haseeno,7smFVnYqFp9RwKg00C6nKN,0.802,0.824,1,-6.081,1,0.0309,0.382,0.293,0.648,114.982,253753,4
"Gal Mitthi Mitthi (From ""Aisha"")",,My Ultimate Bollywood Party 2012,3lfPGnaurOooZA347H70bW,0.917,0.674,0,-5.955,1,0.0494,0.0178,0.252,0.961,129.949,255853,4
Tere Bina,,Tezz (Bollywood),3YtQrBrcDpfMA5N9dXfi1Y,0.713,0.707,11,-6.526,0,0.0344,0,0.183,0.819,129.951,311668,4
Tera Naam Japdi Phiran,,Cocktail,6YH2RAfxLtO6UVfsv2LF1D,0.731,0.778,1,-6.082,0,0.051,0,0.202,0.64,127.979,219050,4
"Luttna (From ""Cocktail"")",,Cocktail,20I462M3P1tqEhds4O3clQ,0.526,0.875,0,-4.289,1,0.0838,1.76E-06,0.344,0.305,88.082,300918,4
"Rock Tha Party (From ""Rocky Handsome"")",,"Rock Tha Party (From ""Rocky Handsome"")",2Z1rNjjCn5EwahN58DtRLP,0.802,0.708,8,-5.072,1,0.0538,0,0.0982,0.903,109.988,211501,4
Tattad Tattad,,Ram-Leela (Original Motion Picture Soundtrack),7CcAKQatXMmlr7wi6BaQsI,0.493,0.947,1,-4.188,0,0.206,0.00937,0.0552,0.568,127.986,297927,4
Fakeera,,Badmaash Company,4bQeUj5lpSCVxfvWZQIRXL,0.574,0.729,1,-9.635,0,0.0377,9.07E-06,0.0462,0.59,139.93,278700,4
Dil Luteya Feat. Apache Indian,,Romeo,45S7Va5J6LsiIh8yCbLkA5,0.562,0.775,2,-5.951,1,0.275,0,0.284,0.884,89.979,261867,4
"Dooriyan (From ""Love Aaj Kal"")",,Love Aaj Kal,5doYtCoJ8KpfkFczP3F2ad,0.517,0.716,7,-6.582,0,0.0509,0,0.11,0.594,122.952,337360,4
Aahista Aahista,,Bachna Ae Haseeno,6yrIAJ4yMPzq8Vsu1d3CXg,0.68,0.818,9,-9.144,0,0.0382,0.419,0.289,0.598,125.995,291605,4
"Suno Aisha (From ""Aisha"")",,My Ultimate Bollywood Party 2012,0VtKxQYUi01cpJa3AcOImI,0.861,0.686,7,-6.093,1,0.0655,0.0187,0.0966,0.859,105.022,261040,4
"Ishq Barse (From ""Raajneeti"")",,My Ultimate Bollywood Party 2012,0hwvZ2XEBN4FdBdt4ooxGe,0.801,0.936,0,-6.452,0,0.0588,0.0604,0.585,0.786,120.004,276280,4
Sang Hoon Tere,,Jannat 2 (Original Motion Picture Soundtrack),44DFFra1iTFvIGpzVlRHFx,0.577,0.634,0,-5.597,0,0.0286,1.15E-06,0.186,0.392,80.991,264840,4
Imaginary,,Imaginary,5RWiKqLr4lAQ9FTM8dpJ6u,0.754,0.622,2,-7.2,1,0.0593,0,0.131,0.238,100.027,199065,4
Kunwara,,Jodi Breakers,79689GrtUdss4G1kewq1Kh,0.701,0.854,10,-7.112,1,0.0415,0.00101,0.587,0.734,147.952,262478,4
Fugly,,Fugly,2N9938r4qmE9yvxLRS7mIq,0.89,0.717,1,-5.858,1,0.0401,0.063,0.0402,0.658,100.034,153623,4
Bewafa,,Bewafa,4FcknXDJ8yW2QYUl0cm6uJ,0.704,0.563,4,-4.739,0,0.0297,0,0.133,0.0739,94.037,224853,4
Pata Chalgea,,Pata Chalgea,4Q3D7EnZNDNnIZsfjSbGkh,0.771,0.69,2,-7.379,1,0.174,5.09E-06,0.0647,0.423,165.951,285173,4
Haye Mera Dil,,Boy Next Door,2LWyWbBMdfnIIS0B64ML1S,0.74,0.824,11,-4.108,0,0.036,0,0.135,0.936,112.034,203702,4
Jee Le Zaraa,,Talaash,2r32XiAWtZbT3eLUvf4pag,0.584,0.698,4,-6.61,0,0.0376,0,0.0699,0.436,79.993,215203,4
Maahi Ve,,Highway,1sbW5E7w8tnqpYk0Frx8QG,0.604,0.72,5,-7.276,1,0.0603,1.18E-05,0.12,0.528,130.995,240784,4
Right Here Right Now,,Bluff Master (Original Motion Picture Soundtrack),4pVnxSz312uhq2hM3b8CAO,0.854,0.449,10,-10.762,1,0.0939,0.015,0.111,0.533,93.998,182533,4
Aaja Meri Gaadi Mein Baith Jaa,,Miss 420 (Original Motion Picture Soundtrack),0L2ha91BprKmkDtVqt6wDa,0.732,0.729,2,-11.544,1,0.151,1.78E-05,0.411,0.651,99.938,408573,4
Nana Chi Taang,,Khatta Meetha,0iQxTkoUwfGBhciZUSNPmz,0.709,0.945,2,-4.92,0,0.0649,1.71E-05,0.628,0.732,131.957,298336,4
Bull Shit,,Khatta Meetha,1GipoDyPXvafS3wBGNMxmb,0.831,0.827,7,-6.678,0,0.321,0,0.711,0.864,115.124,233256,4
Dus Bahane,,Dus,1vBmaijoCBoqmwc3zs5n3s,0.833,0.917,7,-5.498,1,0.0597,1.92E-06,0.109,0.874,110.001,206947,4
Just Chill,,Maine Pyaar Kyun Kiya,4DaKJIg4pTjRtGaUxzbLHR,0.773,0.926,11,-5.448,0,0.102,0,0.0426,0.64,131.005,325640,4
Jai Govinda Jai Gopala,,Bullett Raja,4ufeaCnVU3i5aOA6IsiaXt,0.722,0.895,4,-5.221,0,0.0348,3.86E-05,0.0803,0.789,110.009,290896,4
Ready Steady Po,,Chennai Express,5j957NAsZwHoZfH0nLbmp0,0.826,0.905,0,-4.395,0,0.0998,0.0229,0.185,0.706,130.057,206927,4
Chennai Express,,Chennai Express,2QDhzCaYd79t3sympjOUQY,0.768,0.841,10,-5.764,0,0.0943,0,0.139,0.856,134.974,283310,4
O Re Khuda,,Rush,5Ehd5buwidXYBaCenYFX6b,0.507,0.881,2,-4.313,0,0.0751,0,0.119,0.505,87.748,256627,4
Kya,,Crook (Original Motion Picture Soundtrack),5JjI5hR0isXUV6LjIv6k1o,0.705,0.694,5,-6.55,0,0.0719,0,0.332,0.802,95.995,229800,4
Aap Ki Kashish,,Aashiq Banaya Aapne,35Rrbt58ADLxyo1lu7xhZu,0.69,0.78,8,-7.412,0,0.0489,0,0.0696,0.718,110.963,333653,4
"Satarangi Re (From ""Dil Se"")",,Bollywood's Musical Extravaganza - Sonu Nigam & Sukhwinder Singh,75IJNS71OfZjR2LazDx9Jr,0.695,0.504,3,-14.057,0,0.115,0,0.269,0.345,91.022,445520,4
Kabhi Khushi Kabhie Gham - Sad Version -1,,Kabhi Khushi Kabhie Gham (Original Motion Picture Soundtrack),3CEtybG3xh8q0WMwtn2c0h,0.331,0.398,1,-9.996,1,0.0325,0.000476,0.0931,0.227,79.924,112107,4
Yeh Dil Deewana,,Pardes (Original Motion Picture Soundtrack),7N36VxuNR5wFAlt0mD6Xgr,0.776,0.5,0,-12.22,1,0.0418,0.00183,0.0538,0.232,109.981,426400,4
Kal Ho Naa Ho - Sad,,Kal Ho Naa Ho (Original Motion Picture Soundtrack),4lUCGBxMfX94HYiSz9xjMy,0.585,0.467,10,-7.957,1,0.0307,0.000201,0.0878,0.354,77.985,335160,4
Hamesha & Forever,,We Are Family (Original Motion Picture Soundtrack),2dWezB6ImIUNp7l3bxva4s,0.327,0.571,1,-7.256,1,0.0366,8.80E-05,0.106,0.253,78.297,291480,4
Maahi Ve,,Kal Ho Naa Ho (Original Motion Picture Soundtrack),7Czm0vv2sYL5z4P51KY66e,0.815,0.833,7,-6.117,0,0.0769,2.00E-05,0.33,0.563,99.989,366853,4
"Hamen Jab Se Mohabbat (From ""Border"")",,Bollywood's Musical Extravaganza - Sonu Nigam & Sukhwinder Singh,1VyWJf7RS1vqCc0RfjPHUP,0.638,0.324,0,-10.616,1,0.0268,0,0.0729,0.408,100.144,460987,4
Tauba Tauba,,Kaal (Original Motion Picture Soundtrack),0dfDtMJigXYVWoqNovKPA3,0.696,0.876,6,-7.94,0,0.144,8.19E-05,0.126,0.724,99.958,305347,4
"Ada (From ""Garam Masala"")",,My Best Collection - Sonu Nigam,1G7FRaroTbBbUs4ky7IJbS,0.684,0.86,0,-7.753,0,0.0772,0,0.0433,0.869,99.986,286987,4
Mannata,,Heroes,3EN5LMDAKgj00zeXeKzMJ1,0.613,0.761,9,-6.163,1,0.0509,1.18E-06,0.466,0.704,83.032,307962,4
"Dum - Version, 2",,Dum (Original Motion Picture Soundtrack),4J2irO9J1FSLOnt4Zzupf5,0.69,0.86,0,-7.44,1,0.0642,0.11,0.316,0.233,98.011,297013,4
"Deewana Hai Dekho (From ""Kabhi Khushi Kabhie Gham"")",,Sonu Nigam: Best of Me,1GRs8RdHkzQKjogpRPzDvv,0.776,0.792,7,-5.619,1,0.18,1.96E-06,0.13,0.588,102.988,345267,4
"Spirit of Rangeela (From ""Rangeela"")",,Rangeela (Original Motion Picture Soundtrack),030vzBgfknel1bUbAHuuXQ,0.781,0.691,11,-9.214,0,0.0557,0.151,0.0733,0.906,129.907,180147,4
Daud,,Daud (Original Motion Picture Soundtrack),02iqZiiitR5yleRhzOMvhJ,0.771,0.596,7,-10.59,1,0.0572,5.02E-05,0.0625,0.332,124.972,349693,4
"O Bhavre (From ""Daud"")",,Daud (Original Motion Picture Soundtrack),2M6WjNKf0NQS70lKqE7w5h,0.715,0.432,2,-16.948,1,0.0358,5.79E-05,0.0541,0.746,99.995,370573,4
Shabba Shabba,,Daud (Original Motion Picture Soundtrack),3K7BdGVOBWS05Rd5QUOEIC,0.836,0.425,11,-15.68,0,0.27,0,0.137,0.725,99.962,461000,4
Kahin Aag Lage,,Taal (Original Motion Picture Soundtrack),3AemMBXKJWFd87svnFyrHy,0.753,0.517,7,-12.871,1,0.115,0.00497,0.405,0.454,94.851,427517,4
Beat of Passion,,Taal (Original Motion Picture Soundtrack),2Vz1LDVLxW8NS5v2MZDEmG,0.526,0.632,6,-13.136,1,0.244,0.672,0.118,0.25,95.024,171000,4
Kariye Na,,Taal (Original Motion Picture Soundtrack),6Pbb07kn79npwbuqHwWWUZ,0.734,0.361,11,-14.801,0,0.0623,0,0.0728,0.568,132.933,430545,4
Kya Dekh Rahe Ho Tum,,Taal (Original Motion Picture Soundtrack),3YSFwl9HFRPPD07aOb5qrj,0.313,0.259,2,-13.83,1,0.0376,0.0124,0.118,0.331,89.396,147262,4
Mujhe Rang De,,Thakshak (Original Motion Picture Soundtrack),63GfL6hGQuaHwKRzHv5aFK,0.699,0.489,9,-15.718,0,0.0655,0.000334,0.0981,0.64,121.973,429347,4
Kay Sera… Sera…,,Pukar,0C62Wh8UNZxrZFsVbO7Gm4,0.788,0.609,2,-11.296,1,0.0664,0.000157,0.212,0.845,122.979,418560,4
Sunta Hai Mera Khuda,,Pukar,6ZO4lSNwoqvBVzoB8hKWTI,0.604,0.593,1,-11.356,1,0.0477,0.000107,0.07,0.68,77.978,396107,4
Khamoshiyan Gungunane Lagi - Version 2,,One Two Ka Four (Original Motion Picture Soundtrack),7Iz5jG8WVZiJnmOhUqKz26,0.603,0.349,0,-13.972,1,0.0481,3.12E-05,0.0861,0.23,90.948,320920,4
Waltz for a Romance - In 'A' Major,,Lagaan (Original Motion Picture Soundtrack),6oYKXg7YyXmu9il4SXcsOe,0.22,0.157,9,-14.886,1,0.0351,0.27,0.126,0.117,160.564,149747,3
Chinnamma Chilakkamma,,Meenaxi (Original Motion Picture Soundtrack),3svw42Twq7LU3Q0q40aL6d,0.732,0.706,2,-8.565,1,0.134,0.000268,0.214,0.73,79.986,346520,4
Kabhi Neem Neem,,Yuva,2J7DdsXSl8SZvPgOY66G9I,0.611,0.34,0,-10.384,1,0.0689,0,0.07,0.314,176.131,296893,4
"Roja - Version, 1",,Roja (Original Motion Picture Soundtrack),4zS1GqwMvfSsA0g48qvxAq,0.63,0.319,4,-17.106,1,0.0467,0,0.0926,0.431,90.956,306147,4
"Roja - Version, 2",,Roja (Original Motion Picture Soundtrack),3bS1taFqjZhkOBjvpim9OS,0.642,0.255,4,-18.563,1,0.0368,0,0.0663,0.45,91,304827,4
Chali Kahani,,Tamasha (Original Motion Picture Soundtrack),3iE62aFqDFiWCNLXqj3JBh,0.396,0.635,0,-8.195,1,0.0621,3.69E-05,0.165,0.326,118.549,319713,3
Sooha Saaha,,Highway (Original Motion Picture Soundtrack),4S2X5sO9jOfDu2e0IYs3WQ,0.545,0.307,4,-10.086,1,0.028,0,0.0602,0.191,114.942,299181,1
Patakha Guddi (Male Version),,Highway (Original Motion Picture Soundtrack),3ci2zg0zWVD7YuFXzXMGnD,0.695,0.767,7,-7.037,0,0.0643,3.97E-06,0.173,0.727,130.994,357826,4
Awaara Bhanwara,,Sapnay (Original Motion Picture Soundtrack),1jlt0FnfIwuve15bC8CViW,0.828,0.568,7,-12.78,1,0.0997,6.78E-06,0.102,0.659,99.993,408733,4
Ek Bagiya Mein,,Sapnay (Original Motion Picture Soundtrack),3DwR57d4x5BlZ5I8I0vcjA,0.757,0.415,11,-15.648,0,0.257,1.24E-06,0.0832,0.6,92.961,354965,4
Kuchchi Kuchchi Rakkamma - Bombay / Soundtrack Version,,Bombay,4kc16GIV9VzVvqA5Fp5B51,0.706,0.349,7,-16.163,1,0.443,0,0.106,0.747,175.962,305200,4
Urvashi Urvashi,,Hum Se Hai Muqabala - Kadalan (Original Motion Picture Soundtrack),6jhIHvt64qw5O8ViJSYzug,0.84,0.463,7,-12.285,0,0.13,2.16E-06,0.302,0.73,94.971,380600,4
"Muqabala Muqabala (From ""Hum Se Hai Muqabala Kadalan"")",,Humse Hai Muqabala & A.R. Rahman's All Time Hits,4l3OEcYHWsUjHK2u1nMPYA,0.87,0.563,0,-11.493,1,0.124,0.000232,0.0895,0.537,119.782,328893,4
"Gopala Gopala (From ""Hum Se Hai Muqabala Kadalan"")",,Humse Hai Muqabala & A.R. Rahman's All Time Hits,6F1vwC7SD28YIcwgb6mTa3,0.796,0.496,11,-13.843,1,0.38,0,0.0984,0.878,97.02,314307,4
"Patti Rap (From ""Hum Se Hai Muqabala Kadalan"")",,Humse Hai Muqabala & A.R. Rahman's All Time Hits,6ZWfVyNj8CyHM4aYT5CcGQ,0.885,0.636,6,-12.374,0,0.337,0,0.0541,0.774,94.97,265080,4
"Kay Sera Sera (From ""Pukar"")",,Humse Hai Muqabala & A.R. Rahman's All Time Hits,1YxfLnZ2O6nfR8kGzXxtIY,0.805,0.67,2,-13.187,1,0.0601,5.00E-05,0.203,0.916,122.992,425413,4
"Jiya Jale (From ""Dil Se"")",,Humse Hai Muqabala & A.R. Rahman's All Time Hits,11VwOaudCqzI54VPDvJTR3,0.767,0.503,9,-13.424,1,0.0828,9.56E-05,0.158,0.483,141.996,309107,4
Kuch Bhi Na Socho - Bombay / Soundtrack Version,,Bombay,1NnozH5IUmMjsm9oJG7da3,0.816,0.597,0,-15.234,1,0.121,4.47E-05,0.033,0.73,124.021,354507,4
Maskhari,,Dil Bechara (Original Motion Picture Soundtrack),3AeOPuf7VfwUsxeQNN9Vsv,0.75,0.685,7,-9.021,1,0.036,0.00128,0.107,0.722,100.003,195008,4
Saanwariya Saanwariya,,Swades,1ViFuUETCRph8C2MttV6Tw,0.58,0.412,4,-8.415,1,0.0291,0,0.0901,0.247,143.963,318027,4
"Jeene Laga Hoon (From ""Ramaiya Vastavaiya"")",,#NowPlaying: Atif Aslam Hits,39MD2UErLp3G933KleJPD1,0.533,0.73,7,-7.901,0,0.0427,0.000179,0.138,0.557,90.315,236933,4
Un Peyarai Sollum,,Angadi Theru (Original Motion Picture Soundtrack),6rtFjXnM19hFLm9sK2cUaz,0.62,0.67,4,-5.795,0,0.064,1.74E-06,0.0975,0.46,93.993,368389,4
Munbe Vaa,,Silunu Oru Kadhal,6vZj02bcQqLTYRAi4jRkw7,0.609,0.759,10,-9.422,0,0.0336,2.84E-05,0.207,0.802,141.126,356942,4
Samjhawan,,Samjhawan,0rk2X5TAhraBC5aCIXK2Rq,0.651,0.482,4,-8.666,1,0.0281,0,0.0811,0.517,106.993,269185,4
Shukran Allah,,Kurbaan (Original Motion Picture Soundtrack),3nKEiJUeaWn8q2O9I1xwlB,0.432,0.695,1,-8.022,1,0.111,0.0014,0.274,0.513,116.153,290053,3
Neethanae,,Mersal (Original Motion Picture Soundtrack),0aI4SOX8BknvAfOs607FlV,0.57,0.442,2,-9.656,0,0.043,0.000788,0.0922,0.53,73.963,268456,4
"Neethanae (From ""Mersal"")",,"Neethanae (From ""Mersal"")",6VP7HEaqHVFFW0ASZUkwMn,0.57,0.442,2,-9.656,0,0.043,0.000788,0.0922,0.53,73.963,268456,4
"Deewani Mastani (From ""Bajirao Mastani"")",,Bajirao Mastani (Original Motion Picture Soundtrack),7IP72Pw6reOTDZrpLVtOFT,0.531,0.865,1,-3.389,0,0.0536,0,0.22,0.582,79.97,340232,4
Dhoop,,Ram-Leela (Original Motion Picture Soundtrack),05lVfoA7lrQoluhcLNoi5M,0.544,0.609,1,-4.193,0,0.0328,0,0.192,0.271,132.11,216189,3
Jaadu Hai Nasha,,Jism (Original Motion Picture Soundtrack),3AnZglmUlAVNi9lXnM5Hsq,0.707,0.395,0,-16.029,0,0.0512,1.38E-05,0.0662,0.378,95.007,328573,4
Sollitaley Ava Kaadhala,,Kumki (Original Motion Picture Soundtrack),4H5TGjyk4AHSxgqRjqWQf1,0.492,0.705,7,-4.157,0,0.0461,3.63E-05,0.169,0.467,75.11,273707,4
"Bairiyaa (From ""Ramaiya Vastavaiya"")",,#NowPlaying: Atif Aslam Hits,3i8N1IlTOI69kfHbjhex5z,0.647,0.427,1,-8.205,1,0.0234,1.60E-06,0.119,0.268,99.952,248840,1
Dhadkane Azad Hain,,Dhadkane Azad Hain - Single,1g1TMAlv2GPcfwlPPxdn3g,0.617,0.53,0,-5.639,1,0.0368,1.13E-05,0.0798,0.544,105.891,228115,4
Mannipaaya,,Vinnathaandi Varuvaayaa (Original Motion Picture Soundtrack),7mMkw0JFKnyMS6oGRT6b3O,0.389,0.485,3,-8.961,1,0.0348,3.28E-05,0.122,0.249,175.991,416320,4
Kanna Kaattu Podhum,,Rekka (Original Motion Picture Soundtrack),1iw1gPykVHNROJnE3eCPeP,0.642,0.748,0,-3.347,0,0.0317,0,0.373,0.386,129.857,269772,4
Kandaangi Kandaangi,,Jilla (Original Music Picture Soundtrack),5qGrY4iAi05Ej1yjfUUhNe,0.596,0.653,5,-3.817,0,0.0317,0,0.22,0.633,142.52,294316,3
Pookkalae Sattru Oyivedungal,,I (Original Motion Picture Soundtrack),5Nuv6312XkkZd82AnnSc9g,0.678,0.776,2,-5.827,1,0.0828,0,0.127,0.625,85.942,308162,4
Beautiful Soul / Khabar Nahi - Remastered,,Spectrum,4pQaT0aihR7eE43MyEqVHR,0.645,0.635,9,-5.419,1,0.0738,0,0.0474,0.852,89.994,222787,4
"O Humdum Suniyo Re (From ""Saathiya"")",,Travel Tunes,5eOpLQoSMiCsJZ1UZ93pWk,0.814,0.477,7,-12.855,1,0.0466,0.00961,0.0404,0.964,109.982,237740,4
"Aahista Aahista (From ""Bachna Ae Haseeno"")",,Travel Tunes,4w5gDfxjbVclwc4YFVwad7,0.671,0.834,9,-7.936,0,0.0378,0.477,0.0879,0.576,126.013,352078,4
"Hum Tum (From ""Hum Tum"")",,Flavours Of Romance-Valentine's Day Vol. 2,31drpKw68Y1dzCgc1v787V,0.465,0.682,4,-8.124,1,0.0512,0.00041,0.0801,0.583,164.01,329221,4
"Mere Haath Mein (From ""Fanaa"")",,Flavours Of Romance-Valentine's Day Vol. 1,6foIYRGnCNfhd6hNSHBVmC,0.554,0.606,1,-12.312,1,0.0722,0.000183,0.11,0.584,93.922,285858,4
Mera Pehla Pehla Pyaar,,Mp3: Mera Pehla Pehla Pyar,6fOrdTNuSAM219wGYwZMaO,0.671,0.538,2,-10.052,1,0.0333,3.11E-05,0.0992,0.68,75.989,271026,4
Hey Ya !,,Karthik Calling Karthik,1qTh7hzjd361hjuzeaMFWK,0.799,0.588,7,-9.136,0,0.0302,2.68E-05,0.0788,0.789,115.087,254990,4
Jaane Ye Kya Hua,,Karthik Calling Karthik,2KCFt4viygNYbV9uMlmkXQ,0.604,0.347,7,-8.023,1,0.0245,2.14E-05,0.118,0.271,100.96,242463,4
"Aap Ki Dua (From ""Pal"")",,Best of Bollywood: KK,0BFc424y5XaLh2zMmMDxVP,0.637,0.748,7,-9.397,1,0.0276,0,0.0707,0.769,138.867,258693,4
Hum Tum,,Hum Tum,6YRbDkyTzsizAWFz8kwiI7,0.465,0.682,4,-8.124,1,0.0512,0.00041,0.0801,0.583,164.01,329221,4
Dil Se Re,,Dil Se (Original Motion Picture Soundtrack),30yySOIXHZYx94sLAySy2j,0.844,0.442,9,-16.54,1,0.0691,0.000498,0.0879,0.436,105.986,405707,4
Kehna Hi Kya - Bombay / Soundtrack Version,,Bombay,5j5vCuBjS1sFWywWUnkJqV,0.693,0.268,9,-15.606,0,0.0774,0,0.0658,0.587,127.056,353893,4
Ishq Hua,,Aaja Nachle,5DyYcwMw0f6z3FefXNLOHv,0.405,0.745,2,-7.914,0,0.108,0.00552,0.117,0.751,87.452,263027,4
Kya,,Crook (Original Motion Picture Soundtrack),5JjI5hR0isXUV6LjIv6k1o,0.705,0.694,5,-6.55,0,0.0719,0,0.332,0.802,95.995,229800,4
